"ProductId";"ProductName";"CategoryName";"Price";"Supplier";"CreationDate";"CustomerId";"Quantity";"Rate";"InvoiceDate";"InvoiceId"
"496";"rerum";"occaecati";"32.90";"distinctio";"2006-05-24";"709";"98";"4";"1994-07-01";"248"
"496";"rerum";"occaecati";"32.90";"distinctio";"2006-05-24";"670";"22";"3.5";"1988-08-21";"878"
"496";"rerum";"occaecati";"32.90";"distinctio";"2006-05-24";"670";"22";"2.4";"1988-08-21";"878"
"496";"rerum";"occaecati";"32.90";"distinctio";"2006-05-24";"670";"22";"1.2";"1988-08-21";"878"
"496";"rerum";"occaecati";"32.90";"distinctio";"2006-05-24";"709";"98";"3.5";"1994-07-01";"248"
"496";"rerum";"occaecati";"32.90";"distinctio";"2006-05-24";"709";"98";"2.4";"1994-07-01";"248"
"497";"omnis";"ut";"49.31";"inventore";"2002-11-12";"840";"154";"7.8";"1986-09-23";"1591"
"497";"omnis";"ut";"49.31";"inventore";"2002-11-12";"514";"174";"7.8";"2010-05-18";"1752"
"497";"omnis";"ut";"49.31";"inventore";"2002-11-12";"176";"12";"7.8";"1984-12-15";"1621"
"497";"omnis";"ut";"49.31";"inventore";"2002-11-12";"1488";"199";"7";"2011-12-23";"632"
"497";"omnis";"ut";"49.31";"inventore";"2002-11-12";"840";"154";"7";"1986-09-23";"1591"
"497";"omnis";"ut";"49.31";"inventore";"2002-11-12";"514";"174";"7";"2010-05-18";"1752"
"497";"omnis";"ut";"49.31";"inventore";"2002-11-12";"176";"12";"7";"1984-12-15";"1621"
"497";"omnis";"ut";"49.31";"inventore";"2002-11-12";"1488";"199";"7.8";"2011-12-23";"632"
"500";"harum";"asperiores";"34.45";"et";"2014-04-09";"395";"106";"0.3";"1981-08-14";"13"
"500";"harum";"asperiores";"34.45";"et";"2014-04-09";"1617";"121";"0.3";"1983-09-03";"2313"
"500";"harum";"asperiores";"34.45";"et";"2014-04-09";"395";"106";"10";"1981-08-14";"13"
"500";"harum";"asperiores";"34.45";"et";"2014-04-09";"1617";"121";"10";"1983-09-03";"2313"
"501";"animi";"consequuntur";"90.46";"et";"1985-05-27";"1211";"192";"9.3";"1994-05-02";"2343"
"501";"animi";"consequuntur";"90.46";"et";"1985-05-27";"1471";"44";"9.3";"1985-05-29";"2778"
"501";"animi";"consequuntur";"90.46";"et";"1985-05-27";"943";"118";"3.6";"2019-10-23";"2921"
"501";"animi";"consequuntur";"90.46";"et";"1985-05-27";"943";"118";"1.1";"2019-10-23";"2921"
"501";"animi";"consequuntur";"90.46";"et";"1985-05-27";"1211";"192";"3.6";"1994-05-02";"2343"
"501";"animi";"consequuntur";"90.46";"et";"1985-05-27";"1211";"192";"1.1";"1994-05-02";"2343"
"501";"animi";"consequuntur";"90.46";"et";"1985-05-27";"1471";"44";"3.6";"1985-05-29";"2778"
"501";"animi";"consequuntur";"90.46";"et";"1985-05-27";"1471";"44";"1.1";"1985-05-29";"2778"
"501";"animi";"consequuntur";"90.46";"et";"1985-05-27";"943";"118";"9.3";"2019-10-23";"2921"
"502";"nisi";"qui";"56.05";"fugit";"2020-01-24";"1277";"2";"1.8";"1978-08-12";"2996"
"502";"nisi";"qui";"56.05";"fugit";"2020-01-24";"1277";"2";"9.5";"1978-08-12";"2996"
"502";"nisi";"qui";"56.05";"fugit";"2020-01-24";"1277";"2";"8.5";"1978-08-12";"2996"
"503";"expedita";"aperiam";"28.46";"modi";"1975-10-31";"1608";"42";"6.3";"2003-07-31";"2425"
"503";"expedita";"aperiam";"28.46";"modi";"1975-10-31";"1360";"56";"6.3";"1989-12-08";"2509"
"503";"expedita";"aperiam";"28.46";"modi";"1975-10-31";"1608";"42";"1.3";"2003-07-31";"2425"
"503";"expedita";"aperiam";"28.46";"modi";"1975-10-31";"1360";"56";"1.3";"1989-12-08";"2509"
"504";"et";"nam";"29.41";"voluptatem";"1977-05-28";"390";"187";"8.1";"2006-04-06";"1698"
"504";"et";"nam";"29.41";"voluptatem";"1977-05-28";"1645";"60";"9.9";"2011-04-29";"875"
"504";"et";"nam";"29.41";"voluptatem";"1977-05-28";"1743";"173";"8.1";"1982-06-19";"2690"
"504";"et";"nam";"29.41";"voluptatem";"1977-05-28";"1320";"119";"9.9";"2001-10-24";"2469"
"504";"et";"nam";"29.41";"voluptatem";"1977-05-28";"390";"187";"9.9";"2006-04-06";"1698"
"504";"et";"nam";"29.41";"voluptatem";"1977-05-28";"1645";"60";"8.1";"2011-04-29";"875"
"504";"et";"nam";"29.41";"voluptatem";"1977-05-28";"1743";"173";"9.9";"1982-06-19";"2690"
"504";"et";"nam";"29.41";"voluptatem";"1977-05-28";"1320";"119";"8.1";"2001-10-24";"2469"
"505";"et";"maiores";"45.69";"est";"1977-05-09";"1533";"23";"2.8";"2003-07-10";"542"
"505";"et";"maiores";"45.69";"est";"1977-05-09";"12";"139";"7.5";"1990-12-24";"2913"
"505";"et";"maiores";"45.69";"est";"1977-05-09";"499";"104";"7.5";"2005-06-07";"2363"
"505";"et";"maiores";"45.69";"est";"1977-05-09";"1533";"23";"7.5";"2003-07-10";"542"
"505";"et";"maiores";"45.69";"est";"1977-05-09";"12";"139";"2.8";"1990-12-24";"2913"
"505";"et";"maiores";"45.69";"est";"1977-05-09";"499";"104";"2.8";"2005-06-07";"2363"
"507";"ullam";"omnis";"51.96";"laudantium";"2017-03-09";"1019";"196";"1.3";"2011-01-12";"1784"
"507";"ullam";"omnis";"51.96";"laudantium";"2017-03-09";"101";"95";"1.3";"1974-04-11";"948"
"508";"eius";"ipsum";"48.15";"molestias";"2015-05-16";"289";"51";"1.6";"2010-11-21";"658"
"508";"eius";"ipsum";"48.15";"molestias";"2015-05-16";"1208";"63";"1.6";"2020-07-06";"2418"
"509";"et";"qui";"67.97";"eum";"2005-10-16";"305";"175";"7";"2009-05-23";"287"
"509";"et";"qui";"67.97";"eum";"2005-10-16";"1733";"24";"7";"1973-08-29";"1854"
"509";"et";"qui";"67.97";"eum";"2005-10-16";"1934";"113";"7";"1992-09-09";"1675"
"510";"similique";"dolores";"57.97";"a";"2005-04-19";"1669";"54";"7.8";"2020-12-01";"2240"
"510";"similique";"dolores";"57.97";"a";"2005-04-19";"1669";"54";"2.4";"2020-12-01";"2240"
"512";"in";"voluptatibus";"47.37";"molestiae";"1978-09-01";"1676";"133";"9.7";"2022-08-07";"151"
"512";"in";"voluptatibus";"47.37";"molestiae";"1978-09-01";"939";"170";"9.7";"1988-10-18";"1011"
"513";"a";"architecto";"93.05";"molestiae";"2002-02-20";"1994";"5";"3.7";"2021-01-27";"1070"
"513";"a";"architecto";"93.05";"molestiae";"2002-02-20";"1457";"31";"3.7";"2018-08-10";"222"
"513";"a";"architecto";"93.05";"molestiae";"2002-02-20";"1174";"45";"6";"2004-09-14";"611"
"513";"a";"architecto";"93.05";"molestiae";"2002-02-20";"126";"123";"6";"2005-11-29";"2263"
"513";"a";"architecto";"93.05";"molestiae";"2002-02-20";"1304";"179";"3.7";"2008-06-07";"1599"
"513";"a";"architecto";"93.05";"molestiae";"2002-02-20";"1994";"5";"6";"2021-01-27";"1070"
"513";"a";"architecto";"93.05";"molestiae";"2002-02-20";"1457";"31";"6";"2018-08-10";"222"
"513";"a";"architecto";"93.05";"molestiae";"2002-02-20";"1174";"45";"3.7";"2004-09-14";"611"
"513";"a";"architecto";"93.05";"molestiae";"2002-02-20";"126";"123";"3.7";"2005-11-29";"2263"
"513";"a";"architecto";"93.05";"molestiae";"2002-02-20";"1304";"179";"6";"2008-06-07";"1599"
"515";"repudiandae";"fugiat";"2.53";"et";"2003-09-20";"1261";"78";"7.9";"1993-07-07";"533"
"515";"repudiandae";"fugiat";"2.53";"et";"2003-09-20";"1261";"78";"5.1";"1993-07-07";"533"
"516";"natus";"a";"67.08";"dignissimos";"2009-04-01";"685";"149";"3.7";"1978-08-25";"1143"
"516";"natus";"a";"67.08";"dignissimos";"2009-04-01";"685";"149";"8.1";"1978-08-25";"1143"
"517";"ipsa";"temporibus";"90.43";"porro";"2007-08-10";"220";"187";"6.2";"2010-08-27";"2303"
"517";"ipsa";"temporibus";"90.43";"porro";"2007-08-10";"220";"187";"1.1";"2010-08-27";"2303"
"517";"ipsa";"temporibus";"90.43";"porro";"2007-08-10";"220";"187";"6";"2010-08-27";"2303"
"518";"quasi";"ut";"60.74";"minima";"2007-05-14";"33";"54";"10";"1991-04-24";"1074"
"518";"quasi";"ut";"60.74";"minima";"2007-05-14";"941";"150";"10";"1995-01-12";"746"
"519";"dolorem";"et";"16.23";"enim";"1983-03-25";"1778";"183";"7.2";"2010-12-04";"1130"
"519";"dolorem";"et";"16.23";"enim";"1983-03-25";"1906";"51";"7.2";"2007-01-30";"516"
"519";"dolorem";"et";"16.23";"enim";"1983-03-25";"1778";"183";"5.1";"2010-12-04";"1130"
"519";"dolorem";"et";"16.23";"enim";"1983-03-25";"1906";"51";"5.1";"2007-01-30";"516"
"521";"voluptas";"commodi";"69.82";"ut";"1973-09-26";"1300";"25";"3.8";"1996-04-01";"2824"
"521";"voluptas";"commodi";"69.82";"ut";"1973-09-26";"1300";"25";"6.9";"1996-04-01";"2824"
"522";"assumenda";"tenetur";"15.00";"vitae";"2002-11-25";"1328";"104";"7.5";"1972-10-24";"700"
"522";"assumenda";"tenetur";"15.00";"vitae";"2002-11-25";"266";"5";"3.9";"1996-12-17";"1709"
"522";"assumenda";"tenetur";"15.00";"vitae";"2002-11-25";"1328";"104";"4.2";"1972-10-24";"700"
"522";"assumenda";"tenetur";"15.00";"vitae";"2002-11-25";"266";"5";"5.7";"1996-12-17";"1709"
"522";"assumenda";"tenetur";"15.00";"vitae";"2002-11-25";"266";"5";"7.5";"1996-12-17";"1709"
"522";"assumenda";"tenetur";"15.00";"vitae";"2002-11-25";"1328";"104";"3.9";"1972-10-24";"700"
"522";"assumenda";"tenetur";"15.00";"vitae";"2002-11-25";"266";"5";"4.2";"1996-12-17";"1709"
"522";"assumenda";"tenetur";"15.00";"vitae";"2002-11-25";"1328";"104";"5.7";"1972-10-24";"700"
"523";"tempora";"et";"21.22";"eos";"2020-01-16";"1582";"73";"4.2";"2013-05-30";"2756"
"523";"tempora";"et";"21.22";"eos";"2020-01-16";"1201";"154";"4.2";"1995-01-22";"445"
"523";"tempora";"et";"21.22";"eos";"2020-01-16";"137";"13";"4.2";"1971-04-17";"1582"
"523";"tempora";"et";"21.22";"eos";"2020-01-16";"1938";"198";"4.2";"2004-02-23";"2258"
"523";"tempora";"et";"21.22";"eos";"2020-01-16";"733";"95";"4.2";"2021-02-09";"1054"
"524";"repellat";"aut";"10.97";"iusto";"2006-09-18";"355";"18";"2.3";"1987-04-30";"1384"
"526";"odit";"dolorem";"59.33";"alias";"2009-09-04";"1683";"138";"8.2";"1982-04-05";"2976"
"526";"odit";"dolorem";"59.33";"alias";"2009-09-04";"1683";"138";"9.5";"1982-04-05";"2976"
"526";"odit";"dolorem";"59.33";"alias";"2009-09-04";"1683";"138";"6.7";"1982-04-05";"2976"
"530";"quod";"ut";"86.58";"dolore";"1990-07-12";"1787";"30";"8";"2000-06-01";"922"
"530";"quod";"ut";"86.58";"dolore";"1990-07-12";"1787";"30";"4.4";"2000-06-01";"922"
"530";"quod";"ut";"86.58";"dolore";"1990-07-12";"1393";"139";"8";"1973-08-18";"736"
"530";"quod";"ut";"86.58";"dolore";"1990-07-12";"1393";"139";"4.4";"1973-08-18";"736"
"530";"quod";"ut";"86.58";"dolore";"1990-07-12";"1787";"30";"2.9";"2000-06-01";"922"
"530";"quod";"ut";"86.58";"dolore";"1990-07-12";"1393";"139";"2.9";"1973-08-18";"736"
"533";"cupiditate";"sed";"50.31";"facilis";"2016-10-26";"1440";"58";"7";"1982-10-16";"2733"
"533";"cupiditate";"sed";"50.31";"facilis";"2016-10-26";"76";"199";"7";"1984-07-25";"1272"
"533";"cupiditate";"sed";"50.31";"facilis";"2016-10-26";"1406";"69";"7";"1982-10-03";"1866"
"534";"rem";"optio";"22.45";"et";"1991-08-19";"959";"173";"9.6";"1991-01-03";"381"
"534";"rem";"optio";"22.45";"et";"1991-08-19";"959";"173";"2.7";"1991-01-03";"381"
"534";"rem";"optio";"22.45";"et";"1991-08-19";"1253";"148";"1.4";"1983-10-28";"148"
"534";"rem";"optio";"22.45";"et";"1991-08-19";"985";"152";"9.6";"2005-07-04";"2970"
"534";"rem";"optio";"22.45";"et";"1991-08-19";"985";"152";"2.7";"2005-07-04";"2970"
"534";"rem";"optio";"22.45";"et";"1991-08-19";"959";"173";"1.4";"1991-01-03";"381"
"534";"rem";"optio";"22.45";"et";"1991-08-19";"1253";"148";"9.6";"1983-10-28";"148"
"534";"rem";"optio";"22.45";"et";"1991-08-19";"1253";"148";"2.7";"1983-10-28";"148"
"534";"rem";"optio";"22.45";"et";"1991-08-19";"985";"152";"1.4";"2005-07-04";"2970"
"535";"delectus";"tempora";"24.27";"beatae";"2011-09-19";"1928";"162";"3.6";"1982-04-12";"1677"
"536";"nam";"debitis";"41.52";"nulla";"2016-01-05";"1898";"43";"3";"1991-10-12";"1279"
"536";"nam";"debitis";"41.52";"nulla";"2016-01-05";"1898";"43";"8.5";"1991-10-12";"1279"
"536";"nam";"debitis";"41.52";"nulla";"2016-01-05";"569";"39";"9.3";"2000-03-30";"2139"
"536";"nam";"debitis";"41.52";"nulla";"2016-01-05";"303";"144";"9.3";"1981-03-04";"2518"
"536";"nam";"debitis";"41.52";"nulla";"2016-01-05";"1898";"43";"9.3";"1991-10-12";"1279"
"536";"nam";"debitis";"41.52";"nulla";"2016-01-05";"569";"39";"3";"2000-03-30";"2139"
"536";"nam";"debitis";"41.52";"nulla";"2016-01-05";"303";"144";"3";"1981-03-04";"2518"
"536";"nam";"debitis";"41.52";"nulla";"2016-01-05";"569";"39";"8.5";"2000-03-30";"2139"
"536";"nam";"debitis";"41.52";"nulla";"2016-01-05";"303";"144";"8.5";"1981-03-04";"2518"
"537";"aut";"assumenda";"19.57";"assumenda";"1975-06-17";"508";"134";"1.1";"1990-06-15";"1462"
"539";"dolor";"omnis";"87.68";"provident";"2017-04-15";"1760";"132";"3.6";"2012-11-07";"329"
"539";"dolor";"omnis";"87.68";"provident";"2017-04-15";"1760";"132";"3.2";"2012-11-07";"329"
"541";"nihil";"qui";"39.45";"ut";"1980-10-06";"264";"118";"1.3";"2009-08-05";"2475"
"541";"nihil";"qui";"39.45";"ut";"1980-10-06";"1906";"36";"1.3";"2004-03-14";"59"
"541";"nihil";"qui";"39.45";"ut";"1980-10-06";"931";"100";"1.3";"1990-06-13";"67"
"542";"corrupti";"deleniti";"56.40";"quos";"1999-01-10";"363";"89";"8.1";"1989-10-09";"1055"
"542";"corrupti";"deleniti";"56.40";"quos";"1999-01-10";"801";"3";"8.1";"2021-01-14";"260"
"542";"corrupti";"deleniti";"56.40";"quos";"1999-01-10";"363";"89";"5.3";"1989-10-09";"1055"
"542";"corrupti";"deleniti";"56.40";"quos";"1999-01-10";"801";"3";"5.3";"2021-01-14";"260"
"542";"corrupti";"deleniti";"56.40";"quos";"1999-01-10";"363";"89";"8.2";"1989-10-09";"1055"
"542";"corrupti";"deleniti";"56.40";"quos";"1999-01-10";"801";"3";"8.2";"2021-01-14";"260"
"543";"voluptatem";"similique";"31.11";"repellat";"1977-01-31";"1057";"183";"2.4";"2006-06-09";"1944"
"543";"voluptatem";"similique";"31.11";"repellat";"1977-01-31";"1057";"183";"9.9";"2006-06-09";"1944"
"543";"voluptatem";"similique";"31.11";"repellat";"1977-01-31";"1057";"183";"6.5";"2006-06-09";"1944"
"543";"voluptatem";"similique";"31.11";"repellat";"1977-01-31";"1057";"183";"4.2";"2006-06-09";"1944"
"544";"beatae";"rerum";"50.81";"expedita";"1978-11-18";"380";"50";"4.2";"2010-02-20";"2024"
"544";"beatae";"rerum";"50.81";"expedita";"1978-11-18";"241";"69";"4.2";"2018-04-11";"545"
"544";"beatae";"rerum";"50.81";"expedita";"1978-11-18";"380";"50";"6.2";"2010-02-20";"2024"
"544";"beatae";"rerum";"50.81";"expedita";"1978-11-18";"380";"50";"0";"2010-02-20";"2024"
"544";"beatae";"rerum";"50.81";"expedita";"1978-11-18";"241";"69";"6.2";"2018-04-11";"545"
"544";"beatae";"rerum";"50.81";"expedita";"1978-11-18";"241";"69";"0";"2018-04-11";"545"
"547";"eum";"molestias";"72.61";"sunt";"2011-07-02";"691";"2";"0.6";"2008-12-02";"2314"
"547";"eum";"molestias";"72.61";"sunt";"2011-07-02";"1629";"3";"5.4";"1970-12-28";"291"
"547";"eum";"molestias";"72.61";"sunt";"2011-07-02";"1629";"3";"0.8";"1970-12-28";"291"
"547";"eum";"molestias";"72.61";"sunt";"2011-07-02";"691";"2";"5.4";"2008-12-02";"2314"
"547";"eum";"molestias";"72.61";"sunt";"2011-07-02";"691";"2";"0.8";"2008-12-02";"2314"
"547";"eum";"molestias";"72.61";"sunt";"2011-07-02";"1629";"3";"0.6";"1970-12-28";"291"
"548";"velit";"cupiditate";"19.11";"omnis";"1992-12-26";"1077";"11";"4.8";"2003-09-04";"2396"
"548";"velit";"cupiditate";"19.11";"omnis";"1992-12-26";"1077";"11";"10";"2003-09-04";"2396"
"548";"velit";"cupiditate";"19.11";"omnis";"1992-12-26";"1077";"11";"6.5";"2003-09-04";"2396"
"554";"rerum";"consequuntur";"44.47";"sunt";"1974-10-02";"1912";"77";"6.3";"2002-06-12";"1749"
"554";"rerum";"consequuntur";"44.47";"sunt";"1974-10-02";"1453";"70";"0.4";"1999-08-20";"627"
"554";"rerum";"consequuntur";"44.47";"sunt";"1974-10-02";"1453";"70";"5.4";"1999-08-20";"627"
"554";"rerum";"consequuntur";"44.47";"sunt";"1974-10-02";"1912";"77";"0.4";"2002-06-12";"1749"
"554";"rerum";"consequuntur";"44.47";"sunt";"1974-10-02";"1912";"77";"5.4";"2002-06-12";"1749"
"554";"rerum";"consequuntur";"44.47";"sunt";"1974-10-02";"1453";"70";"6.3";"1999-08-20";"627"
"556";"vitae";"magni";"71.85";"aperiam";"1975-04-22";"664";"194";"0";"2019-11-23";"1703"
"556";"vitae";"magni";"71.85";"aperiam";"1975-04-22";"1858";"162";"0";"2021-12-02";"2488"
"559";"autem";"et";"20.28";"provident";"1978-09-21";"834";"102";"0";"1987-03-23";"2579"
"559";"autem";"et";"20.28";"provident";"1978-09-21";"1765";"144";"9.6";"2008-07-05";"604"
"559";"autem";"et";"20.28";"provident";"1978-09-21";"834";"102";"5.8";"1987-03-23";"2579"
"559";"autem";"et";"20.28";"provident";"1978-09-21";"1765";"144";"0";"2008-07-05";"604"
"559";"autem";"et";"20.28";"provident";"1978-09-21";"834";"102";"9.6";"1987-03-23";"2579"
"559";"autem";"et";"20.28";"provident";"1978-09-21";"1765";"144";"5.8";"2008-07-05";"604"
"560";"voluptates";"perferendis";"14.52";"velit";"1992-03-27";"1606";"116";"4.1";"2005-09-13";"908"
"560";"voluptates";"perferendis";"14.52";"velit";"1992-03-27";"1606";"116";"9.9";"2005-09-13";"908"
"560";"voluptates";"perferendis";"14.52";"velit";"1992-03-27";"1606";"116";"5.4";"2005-09-13";"908"
"562";"laudantium";"vel";"75.31";"illo";"2016-11-23";"1935";"58";"4.9";"2013-11-10";"2744"
"562";"laudantium";"vel";"75.31";"illo";"2016-11-23";"1879";"130";"3.6";"2008-03-24";"1538"
"562";"laudantium";"vel";"75.31";"illo";"2016-11-23";"1935";"58";"4.4";"2013-11-10";"2744"
"562";"laudantium";"vel";"75.31";"illo";"2016-11-23";"1334";"37";"4.9";"1995-02-15";"1367"
"562";"laudantium";"vel";"75.31";"illo";"2016-11-23";"1334";"37";"4.4";"1995-02-15";"1367"
"562";"laudantium";"vel";"75.31";"illo";"2016-11-23";"1320";"30";"4.9";"1988-06-23";"2117"
"562";"laudantium";"vel";"75.31";"illo";"2016-11-23";"1320";"30";"4.4";"1988-06-23";"2117"
"562";"laudantium";"vel";"75.31";"illo";"2016-11-23";"1879";"130";"4.9";"2008-03-24";"1538"
"562";"laudantium";"vel";"75.31";"illo";"2016-11-23";"1935";"58";"3.6";"2013-11-10";"2744"
"562";"laudantium";"vel";"75.31";"illo";"2016-11-23";"1879";"130";"4.4";"2008-03-24";"1538"
"562";"laudantium";"vel";"75.31";"illo";"2016-11-23";"1334";"37";"3.6";"1995-02-15";"1367"
"562";"laudantium";"vel";"75.31";"illo";"2016-11-23";"1320";"30";"3.6";"1988-06-23";"2117"
"563";"sed";"maxime";"66.23";"magni";"2009-06-14";"2037";"30";"0.3";"1970-01-27";"582"
"563";"sed";"maxime";"66.23";"magni";"2009-06-14";"2037";"30";"1.3";"1970-01-27";"582"
"563";"sed";"maxime";"66.23";"magni";"2009-06-14";"1810";"161";"0.3";"2004-08-14";"146"
"563";"sed";"maxime";"66.23";"magni";"2009-06-14";"1810";"161";"1.3";"2004-08-14";"146"
"563";"sed";"maxime";"66.23";"magni";"2009-06-14";"1680";"61";"0.3";"1997-06-14";"1052"
"563";"sed";"maxime";"66.23";"magni";"2009-06-14";"1680";"61";"1.3";"1997-06-14";"1052"
"563";"sed";"maxime";"66.23";"magni";"2009-06-14";"2037";"30";"4.1";"1970-01-27";"582"
"563";"sed";"maxime";"66.23";"magni";"2009-06-14";"1810";"161";"4.1";"2004-08-14";"146"
"563";"sed";"maxime";"66.23";"magni";"2009-06-14";"1680";"61";"4.1";"1997-06-14";"1052"
"564";"repellat";"tempore";"13.57";"adipisci";"2013-01-04";"237";"94";"0.6";"2009-09-21";"1507"
"564";"repellat";"tempore";"13.57";"adipisci";"2013-01-04";"79";"25";"3.2";"1998-11-12";"1241"
"564";"repellat";"tempore";"13.57";"adipisci";"2013-01-04";"237";"94";"3.2";"2009-09-21";"1507"
"564";"repellat";"tempore";"13.57";"adipisci";"2013-01-04";"79";"25";"0.6";"1998-11-12";"1241"
"565";"officia";"temporibus";"68.25";"aperiam";"2011-10-04";"1308";"107";"2.7";"1979-06-06";"270"
"565";"officia";"temporibus";"68.25";"aperiam";"2011-10-04";"1308";"107";"7.7";"1979-06-06";"270"
"565";"officia";"temporibus";"68.25";"aperiam";"2011-10-04";"1308";"107";"9.5";"1979-06-06";"270"
"566";"reprehenderit";"voluptas";"59.22";"sit";"1988-08-22";"696";"174";"4.1";"1973-04-30";"674"
"566";"reprehenderit";"voluptas";"59.22";"sit";"1988-08-22";"249";"117";"4.1";"2004-02-13";"2751"
"566";"reprehenderit";"voluptas";"59.22";"sit";"1988-08-22";"696";"174";"9.7";"1973-04-30";"674"
"566";"reprehenderit";"voluptas";"59.22";"sit";"1988-08-22";"249";"117";"9.7";"2004-02-13";"2751"
"568";"eaque";"ullam";"51.74";"eius";"1999-01-21";"1262";"22";"5.9";"1977-09-28";"388"
"568";"eaque";"ullam";"51.74";"eius";"1999-01-21";"483";"81";"6.1";"2003-08-06";"298"
"568";"eaque";"ullam";"51.74";"eius";"1999-01-21";"1262";"22";"6.1";"1977-09-28";"388"
"568";"eaque";"ullam";"51.74";"eius";"1999-01-21";"483";"81";"5.9";"2003-08-06";"298"
"570";"minima";"tempora";"19.25";"qui";"1979-02-21";"1720";"126";"7.3";"2009-05-25";"199"
"570";"minima";"tempora";"19.25";"qui";"1979-02-21";"1987";"200";"7.3";"2008-08-01";"446"
"570";"minima";"tempora";"19.25";"qui";"1979-02-21";"1711";"187";"9.8";"1997-11-20";"811"
"570";"minima";"tempora";"19.25";"qui";"1979-02-21";"1711";"187";"1.3";"1997-11-20";"811"
"570";"minima";"tempora";"19.25";"qui";"1979-02-21";"1720";"126";"9.8";"2009-05-25";"199"
"570";"minima";"tempora";"19.25";"qui";"1979-02-21";"1987";"200";"9.8";"2008-08-01";"446"
"570";"minima";"tempora";"19.25";"qui";"1979-02-21";"1720";"126";"1.3";"2009-05-25";"199"
"570";"minima";"tempora";"19.25";"qui";"1979-02-21";"1987";"200";"1.3";"2008-08-01";"446"
"570";"minima";"tempora";"19.25";"qui";"1979-02-21";"1711";"187";"7.3";"1997-11-20";"811"
"576";"ullam";"nam";"7.08";"facere";"2011-12-26";"911";"25";"9.6";"1973-01-02";"125"
"576";"ullam";"nam";"7.08";"facere";"2011-12-26";"1413";"138";"0.3";"1993-02-23";"1379"
"576";"ullam";"nam";"7.08";"facere";"2011-12-26";"1413";"138";"1.4";"1993-02-23";"1379"
"576";"ullam";"nam";"7.08";"facere";"2011-12-26";"911";"25";"0.3";"1973-01-02";"125"
"576";"ullam";"nam";"7.08";"facere";"2011-12-26";"911";"25";"1.4";"1973-01-02";"125"
"576";"ullam";"nam";"7.08";"facere";"2011-12-26";"1413";"138";"7.8";"1993-02-23";"1379"
"576";"ullam";"nam";"7.08";"facere";"2011-12-26";"1413";"138";"9.6";"1993-02-23";"1379"
"576";"ullam";"nam";"7.08";"facere";"2011-12-26";"911";"25";"7.8";"1973-01-02";"125"
"578";"nobis";"nihil";"78.88";"voluptatum";"1984-04-08";"1099";"93";"3.1";"2000-07-13";"1127"
"578";"nobis";"nihil";"78.88";"voluptatum";"1984-04-08";"1099";"93";"8";"2000-07-13";"1127"
"578";"nobis";"nihil";"78.88";"voluptatum";"1984-04-08";"453";"151";"2.3";"1974-11-24";"301"
"578";"nobis";"nihil";"78.88";"voluptatum";"1984-04-08";"453";"151";"0.8";"1974-11-24";"301"
"578";"nobis";"nihil";"78.88";"voluptatum";"1984-04-08";"1099";"93";"2.3";"2000-07-13";"1127"
"578";"nobis";"nihil";"78.88";"voluptatum";"1984-04-08";"453";"151";"3.1";"1974-11-24";"301"
"578";"nobis";"nihil";"78.88";"voluptatum";"1984-04-08";"1099";"93";"0.8";"2000-07-13";"1127"
"578";"nobis";"nihil";"78.88";"voluptatum";"1984-04-08";"453";"151";"8";"1974-11-24";"301"
"586";"et";"laboriosam";"97.79";"quas";"1979-08-22";"289";"123";"7.9";"2007-02-13";"100"
"586";"et";"laboriosam";"97.79";"quas";"1979-08-22";"289";"123";"5.8";"2007-02-13";"100"
"589";"qui";"commodi";"43.40";"maxime";"2012-11-04";"1756";"115";"1.2";"1971-07-13";"38"
"589";"qui";"commodi";"43.40";"maxime";"2012-11-04";"1756";"115";"1.6";"1971-07-13";"38"
"590";"sunt";"dignissimos";"24.77";"aut";"1970-12-02";"1843";"37";"0.5";"1985-07-26";"570"
"591";"veritatis";"pariatur";"45.63";"commodi";"2019-03-15";"1690";"101";"9.4";"1977-02-07";"929"
"591";"veritatis";"pariatur";"45.63";"commodi";"2019-03-15";"213";"21";"9.4";"1993-11-24";"26"
"595";"et";"saepe";"60.49";"corporis";"2009-12-19";"734";"179";"4.6";"1985-04-08";"70"
"595";"et";"saepe";"60.49";"corporis";"2009-12-19";"734";"179";"7.9";"1985-04-08";"70"
"596";"aspernatur";"quia";"80.20";"consequatur";"2000-01-02";"2021";"120";"9.1";"2004-04-26";"1028"
"596";"aspernatur";"quia";"80.20";"consequatur";"2000-01-02";"626";"184";"1.3";"1998-03-07";"2402"
"596";"aspernatur";"quia";"80.20";"consequatur";"2000-01-02";"626";"184";"1.4";"1998-03-07";"2402"
"596";"aspernatur";"quia";"80.20";"consequatur";"2000-01-02";"2021";"120";"1.3";"2004-04-26";"1028"
"596";"aspernatur";"quia";"80.20";"consequatur";"2000-01-02";"2021";"120";"1.4";"2004-04-26";"1028"
"596";"aspernatur";"quia";"80.20";"consequatur";"2000-01-02";"626";"184";"9.1";"1998-03-07";"2402"
"601";"doloremque";"distinctio";"80.51";"vel";"1986-09-24";"929";"127";"4.6";"1999-01-11";"978"
"601";"doloremque";"distinctio";"80.51";"vel";"1986-09-24";"1550";"60";"0.5";"1994-04-18";"1372"
"601";"doloremque";"distinctio";"80.51";"vel";"1986-09-24";"1919";"43";"9.6";"1977-01-06";"586"
