"ProductId";"Name";"Price";"CreationDate";"CustomerId";"Quantity";"Rate"
"1771";"ipsam";"49.74";"1981-07-30";"1445";"14";"3.2"
"1771";"ipsam";"49.74";"1981-07-30";"1445";"14";"4.6"
"1771";"ipsam";"49.74";"1981-07-30";"1445";"14";"7"
"230";"sit";"4.96";"1970-07-28";"1007";"55";"8.9"
"230";"sit";"4.96";"1970-07-28";"1007";"55";"9.3"
"1099";"qui";"26.00";"1988-08-24";"1541";"135";"0.3"
"1099";"qui";"26.00";"1988-08-24";"1541";"135";"1.2"
"1099";"qui";"26.00";"1988-08-24";"1541";"135";"5"
"1099";"qui";"26.00";"1988-08-24";"1541";"135";"5.8"
"1099";"qui";"26.00";"1988-08-24";"1541";"135";"9.3"
"808";"aliquid";"40.83";"1992-01-10";"1489";"157";"5.1"
"808";"aliquid";"40.83";"1992-01-10";"1489";"157";"5.5"
"808";"aliquid";"40.83";"1992-01-10";"1489";"157";"6.3"
"808";"aliquid";"40.83";"1992-01-10";"1489";"157";"6.6"
"1492";"perspiciatis";"12.33";"1976-06-07";"1597";"148";"5.2"
"1492";"perspiciatis";"12.33";"1976-06-07";"1597";"148";"6.3"
"1492";"perspiciatis";"12.33";"1976-06-07";"1597";"148";"9.7"
"1219";"consequatur";"65.18";"1976-09-06";"54";"29";"0.4"
"1219";"consequatur";"65.18";"1976-09-06";"54";"29";"2.2"
"1219";"consequatur";"65.18";"1976-09-06";"54";"29";"2.6"
"1219";"consequatur";"65.18";"1976-09-06";"54";"29";"3"
"1219";"consequatur";"65.18";"1976-09-06";"54";"29";"8.6"
"1765";"sint";"7.78";"2015-03-28";"95";"108";"0"
"1765";"sint";"7.78";"2015-03-28";"95";"108";"3.1"
"1765";"sint";"7.78";"2015-03-28";"95";"108";"4"
"1765";"sint";"7.78";"2015-03-28";"95";"108";"5.5"
"1765";"sint";"7.78";"2015-03-28";"95";"108";"6.3"
"1765";"sint";"7.78";"2015-03-28";"95";"108";"7.2"
"1765";"sint";"7.78";"2015-03-28";"95";"108";"8.3"
"608";"est";"95.13";"1983-02-08";"399";"97";"1.8"
"608";"est";"95.13";"1983-02-08";"399";"97";"2.7"
"608";"est";"95.13";"1983-02-08";"399";"97";"2.8"
"608";"est";"95.13";"1983-02-08";"399";"97";"3.6"
"608";"est";"95.13";"1983-02-08";"399";"97";"5"
"608";"est";"95.13";"1983-02-08";"399";"97";"7.3"
"1889";"commodi";"55.60";"2001-12-20";"141";"158";"0.3"
"1889";"commodi";"55.60";"2001-12-20";"141";"158";"0.4"
"1889";"commodi";"55.60";"2001-12-20";"141";"158";"0.8"
"1889";"commodi";"55.60";"2001-12-20";"141";"158";"1.6"
"1889";"commodi";"55.60";"2001-12-20";"141";"158";"2.6"
"1889";"commodi";"55.60";"2001-12-20";"141";"158";"3.2"
"1870";"qui";"2.77";"2002-07-06";"50";"22";"0.4"
"1870";"qui";"2.77";"2002-07-06";"50";"22";"2.2"
"1870";"qui";"2.77";"2002-07-06";"50";"22";"2.3"
"1870";"qui";"2.77";"2002-07-06";"50";"22";"4.5"
"1870";"qui";"2.77";"2002-07-06";"50";"22";"7.3"
"1870";"qui";"2.77";"2002-07-06";"50";"22";"8.4"
"1862";"ratione";"60.09";"1978-04-07";"306";"85";"0.4"
"1862";"ratione";"60.09";"1978-04-07";"306";"85";"0.7"
"1862";"ratione";"60.09";"1978-04-07";"306";"85";"0.9"
"1862";"ratione";"60.09";"1978-04-07";"306";"85";"2.3"
"1862";"ratione";"60.09";"1978-04-07";"306";"85";"3.8"
"1862";"ratione";"60.09";"1978-04-07";"306";"85";"4.4"
"851";"nihil";"84.61";"1986-06-13";"105";"95";"0.6"
"851";"nihil";"84.61";"1986-06-13";"105";"95";"5"
"851";"nihil";"84.61";"1986-06-13";"105";"95";"6.6"
"851";"nihil";"84.61";"1986-06-13";"105";"95";"6.8"
"851";"nihil";"84.61";"1986-06-13";"105";"95";"8.8"
"1892";"ad";"21.38";"2001-12-22";"15";"135";"2"
"1892";"ad";"21.38";"2001-12-22";"15";"135";"2.1"
"1892";"ad";"21.38";"2001-12-22";"15";"135";"2.6"
"1892";"ad";"21.38";"2001-12-22";"15";"135";"5.3"
"866";"porro";"65.52";"2018-04-09";"330";"148";"0.7"
"866";"porro";"65.52";"2018-04-09";"330";"148";"1.2"
"866";"porro";"65.52";"2018-04-09";"330";"148";"7.3"
"1108";"voluptatem";"48.23";"2018-07-23";"1251";"107";"1.5"
"1108";"voluptatem";"48.23";"2018-07-23";"1251";"107";"4.8"
"1108";"voluptatem";"48.23";"2018-07-23";"1251";"107";"6.2"
"1357";"praesentium";"40.35";"2005-11-14";"1433";"56";"2.7"
"1357";"praesentium";"40.35";"2005-11-14";"1433";"56";"5.4"
"1357";"praesentium";"40.35";"2005-11-14";"1433";"56";"6.3"
"647";"veritatis";"98.97";"1992-05-28";"759";"178";"2.3"
"647";"veritatis";"98.97";"1992-05-28";"759";"178";"3.9"
"647";"veritatis";"98.97";"1992-05-28";"759";"178";"5.4"
"647";"veritatis";"98.97";"1992-05-28";"759";"178";"6.8"
"647";"veritatis";"98.97";"1992-05-28";"759";"178";"7.6"
"1902";"illo";"43.62";"1996-09-21";"89";"159";"3.5"
"1712";"dolorem";"58.08";"1993-01-24";"1029";"58";"6"
"1167";"itaque";"37.64";"2011-08-03";"1288";"194";"1"
"1167";"itaque";"37.64";"2011-08-03";"1288";"194";"1.2"
"1167";"itaque";"37.64";"2011-08-03";"1288";"194";"2.1"
"1167";"itaque";"37.64";"2011-08-03";"1288";"194";"6"
"1167";"itaque";"37.64";"2011-08-03";"1288";"194";"6.3"
"1167";"itaque";"37.64";"2011-08-03";"1288";"194";"6.6"
"1167";"itaque";"37.64";"2011-08-03";"1288";"194";"8.1"
"1081";"soluta";"72.53";"2017-01-13";"15";"114";"3.1"
"1081";"soluta";"72.53";"2017-01-13";"15";"114";"3.4"
"1081";"soluta";"72.53";"2017-01-13";"15";"114";"5.7"
"225";"vel";"96.07";"2020-02-17";"605";"86";"3.1"
"225";"vel";"96.07";"2020-02-17";"605";"86";"4.8"
"225";"vel";"96.07";"2020-02-17";"605";"86";"7"
"225";"vel";"96.07";"2020-02-17";"605";"86";"7.1"
"225";"vel";"96.07";"2020-02-17";"605";"86";"8.6"
"225";"vel";"96.07";"2020-02-17";"605";"86";"9.8"
"295";"perferendis";"27.54";"2005-06-18";"262";"37";"0.2"
"295";"perferendis";"27.54";"2005-06-18";"262";"37";"1"
"295";"perferendis";"27.54";"2005-06-18";"262";"37";"4.6"
"295";"perferendis";"27.54";"2005-06-18";"262";"37";"8.7"
"966";"eaque";"29.91";"2018-09-11";"1452";"149";"0.8"
"1748";"vel";"21.67";"1996-01-12";"658";"64";"2.3"
"1748";"vel";"21.67";"1996-01-12";"658";"64";"2.4"
"1748";"vel";"21.67";"1996-01-12";"658";"64";"4.4"
"1748";"vel";"21.67";"1996-01-12";"658";"64";"7.5"
"1748";"vel";"21.67";"1996-01-12";"658";"64";"7.8"
"414";"earum";"25.64";"1987-11-18";"40";"12";"1.7"
"414";"earum";"25.64";"1987-11-18";"40";"12";"6.1"
"414";"earum";"25.64";"1987-11-18";"40";"12";"9.6"
"536";"optio";"72.78";"1998-03-21";"127";"27";"3.5"
"536";"optio";"72.78";"1998-03-21";"127";"27";"5.6"
"1597";"sit";"47.53";"1992-07-12";"621";"129";"2.1"
"1597";"sit";"47.53";"1992-07-12";"621";"129";"2.2"
"1597";"sit";"47.53";"1992-07-12";"621";"129";"2.7"
"1597";"sit";"47.53";"1992-07-12";"621";"129";"3.2"
"1597";"sit";"47.53";"1992-07-12";"621";"129";"8.4"
"1996";"enim";"65.57";"2021-07-04";"1593";"34";"1.9"
"1996";"enim";"65.57";"2021-07-04";"1593";"34";"4.1"
"1996";"enim";"65.57";"2021-07-04";"1593";"34";"6.5"
"1996";"enim";"65.57";"2021-07-04";"1593";"34";"8.1"
"1996";"enim";"65.57";"2021-07-04";"1593";"34";"9.1"
"277";"ducimus";"81.96";"1998-10-06";"1084";"16";"5.5"
"277";"ducimus";"81.96";"1998-10-06";"1084";"16";"7.8"
"277";"ducimus";"81.96";"1998-10-06";"1084";"16";"9.5"
"277";"ducimus";"81.96";"1998-10-06";"1084";"16";"9.7"
"32";"ducimus";"38.84";"2017-05-13";"763";"10";"4.2"
"32";"ducimus";"38.84";"2017-05-13";"763";"10";"5.7"
"32";"ducimus";"38.84";"2017-05-13";"763";"10";"7.7"
"341";"aut";"85.61";"1995-05-21";"1246";"193";"0.9"
"341";"aut";"85.61";"1995-05-21";"1246";"193";"4.1"
"341";"aut";"85.61";"1995-05-21";"1246";"193";"4.3"
"341";"aut";"85.61";"1995-05-21";"1246";"193";"5.6"
"341";"aut";"85.61";"1995-05-21";"1246";"193";"6.2"
"341";"aut";"85.61";"1995-05-21";"1246";"193";"6.4"
"341";"aut";"85.61";"1995-05-21";"1246";"193";"6.9"
"341";"aut";"85.61";"1995-05-21";"1246";"193";"7"
"341";"aut";"85.61";"1995-05-21";"1246";"193";"9.3"
"1844";"quisquam";"72.16";"2003-04-01";"1457";"167";"0.7"
"1844";"quisquam";"72.16";"2003-04-01";"1457";"167";"2.6"
"1844";"quisquam";"72.16";"2003-04-01";"1457";"167";"3.9"
"1844";"quisquam";"72.16";"2003-04-01";"1457";"167";"4.1"
"1844";"quisquam";"72.16";"2003-04-01";"1457";"167";"8.1"
"1844";"quisquam";"72.16";"2003-04-01";"1457";"167";"8.5"
"194";"odit";"34.78";"2009-09-02";"1188";"120";"2.2"
"194";"odit";"34.78";"2009-09-02";"1188";"120";"6.1"
"194";"odit";"34.78";"2009-09-02";"1188";"120";"9"
"961";"libero";"43.11";"2004-06-24";"346";"86";"0.2"
"961";"libero";"43.11";"2004-06-24";"346";"86";"0.5"
"961";"libero";"43.11";"2004-06-24";"346";"86";"3.3"
"961";"libero";"43.11";"2004-06-24";"346";"86";"3.6"
"961";"libero";"43.11";"2004-06-24";"346";"86";"4.7"
"961";"libero";"43.11";"2004-06-24";"346";"86";"5.7"
"961";"libero";"43.11";"2004-06-24";"346";"86";"8.7"
"739";"dolor";"30.37";"1997-02-26";"943";"78";"1.2"
"739";"dolor";"30.37";"1997-02-26";"943";"78";"2.1"
"739";"dolor";"30.37";"1997-02-26";"943";"78";"5.4"
"739";"dolor";"30.37";"1997-02-26";"943";"78";"5.9"
"1895";"sit";"26.89";"2021-04-10";"1324";"116";"0.3"
"1895";"sit";"26.89";"2021-04-10";"1324";"116";"1.2"
"1895";"sit";"26.89";"2021-04-10";"1324";"116";"5.2"
"1895";"sit";"26.89";"2021-04-10";"1324";"116";"5.4"
"1895";"sit";"26.89";"2021-04-10";"1324";"116";"5.7"
"1956";"sed";"54.60";"1973-12-21";"1222";"55";"1.9"
"1956";"sed";"54.60";"1973-12-21";"1222";"55";"3.8"
"1956";"sed";"54.60";"1973-12-21";"1222";"55";"6.8"
"1489";"reprehenderit";"84.01";"2011-03-13";"1341";"19";"10"
"1489";"reprehenderit";"84.01";"2011-03-13";"1341";"19";"2.2"
"1489";"reprehenderit";"84.01";"2011-03-13";"1341";"19";"3.5"
"1489";"reprehenderit";"84.01";"2011-03-13";"1341";"19";"7"
"1366";"voluptatem";"42.76";"1992-02-05";"1605";"177";"0"
"1366";"voluptatem";"42.76";"1992-02-05";"1605";"177";"2.8"
"1366";"voluptatem";"42.76";"1992-02-05";"1605";"177";"6"
"1366";"voluptatem";"42.76";"1992-02-05";"1605";"177";"6.2"
"1366";"voluptatem";"42.76";"1992-02-05";"1605";"177";"7.5"
"1411";"blanditiis";"77.40";"1990-07-25";"545";"181";"1.2"
"1411";"blanditiis";"77.40";"1990-07-25";"545";"181";"4.4"
"1125";"suscipit";"95.78";"1982-12-23";"294";"11";"5.2"
"1125";"suscipit";"95.78";"1982-12-23";"294";"11";"5.6"
"1269";"consectetur";"44.38";"1989-06-13";"543";"31";"2"
"1269";"consectetur";"44.38";"1989-06-13";"543";"31";"6.2"
"1269";"consectetur";"44.38";"1989-06-13";"543";"31";"6.7"
"1269";"consectetur";"44.38";"1989-06-13";"543";"31";"8"
"1506";"deleniti";"43.99";"2006-04-15";"1126";"23";"3.8"
"1506";"deleniti";"43.99";"2006-04-15";"1126";"23";"5.5"
"1506";"deleniti";"43.99";"2006-04-15";"1126";"23";"5.6"
"1506";"deleniti";"43.99";"2006-04-15";"1126";"23";"6.1"
"1506";"deleniti";"43.99";"2006-04-15";"1126";"23";"8"
"1984";"sunt";"57.44";"1999-12-28";"1323";"148";"3.5"
"1984";"sunt";"57.44";"1999-12-28";"1323";"148";"6.5"
"518";"vero";"13.15";"1998-03-13";"1218";"112";"0.4"
"518";"vero";"13.15";"1998-03-13";"1218";"112";"5.7"
"1757";"similique";"87.02";"2004-11-10";"1251";"133";"5.9"
"1757";"similique";"87.02";"2004-11-10";"1251";"133";"8.7"
"1757";"similique";"87.02";"2004-11-10";"1251";"133";"9.2"
"708";"minus";"63.00";"1996-07-05";"947";"16";"0.4"
"708";"minus";"63.00";"1996-07-05";"947";"16";"1"
"708";"minus";"63.00";"1996-07-05";"947";"16";"1.5"
"708";"minus";"63.00";"1996-07-05";"947";"16";"5.5"
"708";"minus";"63.00";"1996-07-05";"947";"16";"5.8"
"708";"minus";"63.00";"1996-07-05";"947";"16";"6.7"
"236";"numquam";"65.90";"1974-10-05";"262";"10";"0.6"
"236";"numquam";"65.90";"1974-10-05";"262";"10";"5"
"236";"numquam";"65.90";"1974-10-05";"262";"10";"7.1"
"623";"eum";"17.81";"2021-07-04";"132";"5";"3.3"
"623";"eum";"17.81";"2021-07-04";"132";"5";"3.6"
"623";"eum";"17.81";"2021-07-04";"132";"5";"4.5"
"623";"eum";"17.81";"2021-07-04";"132";"5";"5.4"
"623";"eum";"17.81";"2021-07-04";"132";"5";"6.9"
"623";"eum";"17.81";"2021-07-04";"132";"5";"7.4"
"1480";"odit";"47.82";"2006-02-15";"1416";"118";"5.7"
"1480";"odit";"47.82";"2006-02-15";"1416";"118";"9.5"
"1231";"ab";"34.79";"1976-09-06";"183";"68";"3.7"
"1231";"ab";"34.79";"1976-09-06";"183";"68";"5.5"
"1231";"ab";"34.79";"1976-09-06";"183";"68";"8.5"
"1756";"odio";"30.51";"1972-11-09";"808";"54";"1.3"
"1756";"odio";"30.51";"1972-11-09";"808";"54";"3.7"
"183";"nobis";"62.98";"1976-03-06";"536";"80";"5.7"
"998";"provident";"43.53";"2002-10-24";"861";"81";"1.7"
"998";"provident";"43.53";"2002-10-24";"861";"81";"2.5"
"998";"provident";"43.53";"2002-10-24";"861";"81";"4.5"
"998";"provident";"43.53";"2002-10-24";"861";"81";"5.4"
"998";"provident";"43.53";"2002-10-24";"861";"81";"6.7"
"998";"provident";"43.53";"2002-10-24";"861";"81";"7.4"
"998";"provident";"43.53";"2002-10-24";"861";"81";"8"
"998";"provident";"43.53";"2002-10-24";"861";"81";"8.4"
"1210";"optio";"71.85";"2004-04-20";"95";"77";"1.6"
"1210";"optio";"71.85";"2004-04-20";"95";"77";"3.1"
"1210";"optio";"71.85";"2004-04-20";"95";"77";"3.5"
"1213";"ad";"56.18";"2014-11-16";"1516";"56";"2.8"
"1213";"ad";"56.18";"2014-11-16";"1516";"56";"3.6"
"1213";"ad";"56.18";"2014-11-16";"1516";"56";"4.7"
"1048";"eos";"68.36";"2008-06-27";"512";"68";"1.6"
"344";"excepturi";"85.14";"2018-10-28";"103";"172";"3.1"
"344";"excepturi";"85.14";"2018-10-28";"103";"172";"3.6"
"344";"excepturi";"85.14";"2018-10-28";"103";"172";"3.7"
"344";"excepturi";"85.14";"2018-10-28";"103";"172";"4.1"
"344";"excepturi";"85.14";"2018-10-28";"103";"172";"4.6"
"344";"excepturi";"85.14";"2018-10-28";"103";"172";"4.9"
"344";"excepturi";"85.14";"2018-10-28";"103";"172";"5.6"
"1745";"sit";"72.99";"1989-02-10";"160";"20";"1.1"
"1745";"sit";"72.99";"1989-02-10";"160";"20";"4.4"
"1745";"sit";"72.99";"1989-02-10";"160";"20";"6.9"
"1745";"sit";"72.99";"1989-02-10";"160";"20";"8.2"
"1745";"sit";"72.99";"1989-02-10";"160";"20";"8.9"
"1745";"sit";"72.99";"1989-02-10";"160";"20";"9.5"
"544";"voluptatem";"83.04";"1998-01-17";"539";"78";"3"
"544";"voluptatem";"83.04";"1998-01-17";"539";"78";"3.2"
"544";"voluptatem";"83.04";"1998-01-17";"539";"78";"5"
"544";"voluptatem";"83.04";"1998-01-17";"539";"78";"5.2"
"544";"voluptatem";"83.04";"1998-01-17";"539";"78";"5.9"
"544";"voluptatem";"83.04";"1998-01-17";"539";"78";"6.5"
"544";"voluptatem";"83.04";"1998-01-17";"539";"78";"7.4"
"544";"voluptatem";"83.04";"1998-01-17";"539";"78";"9.6"
"1170";"veritatis";"59.46";"2009-05-14";"991";"174";"4.6"
"1170";"veritatis";"59.46";"2009-05-14";"991";"174";"7.4"
"1625";"est";"24.30";"1983-01-31";"1624";"53";"1.4"
"1625";"est";"24.30";"1983-01-31";"1624";"53";"6.3"
"1625";"est";"24.30";"1983-01-31";"1624";"53";"6.7"
"1625";"est";"24.30";"1983-01-31";"1624";"53";"7.3"
"1625";"est";"24.30";"1983-01-31";"1624";"53";"9.9"
"69";"nihil";"63.47";"1994-07-20";"457";"127";"0.3"
"69";"nihil";"63.47";"1994-07-20";"457";"127";"2"
"69";"nihil";"63.47";"1994-07-20";"457";"127";"5.4"
"69";"nihil";"63.47";"1994-07-20";"457";"127";"5.6"
"69";"nihil";"63.47";"1994-07-20";"457";"127";"5.7"
"69";"nihil";"63.47";"1994-07-20";"457";"127";"7.4"
"69";"nihil";"63.47";"1994-07-20";"457";"127";"7.7"
"1525";"in";"2.84";"1973-02-19";"1373";"149";"1.4"
"1525";"in";"2.84";"1973-02-19";"1373";"149";"1.8"
"1525";"in";"2.84";"1973-02-19";"1373";"149";"10"
"1525";"in";"2.84";"1973-02-19";"1373";"149";"2.6"
"1525";"in";"2.84";"1973-02-19";"1373";"149";"2.7"
"1525";"in";"2.84";"1973-02-19";"1373";"149";"4.4"
"1525";"in";"2.84";"1973-02-19";"1373";"149";"4.7"
"1525";"in";"2.84";"1973-02-19";"1373";"149";"6.7"
"318";"molestiae";"36.34";"2020-05-27";"1059";"62";"10"
"318";"molestiae";"36.34";"2020-05-27";"1059";"62";"3.2"
"318";"molestiae";"36.34";"2020-05-27";"1059";"62";"6.7"
"318";"molestiae";"36.34";"2020-05-27";"1059";"62";"9.2"
"553";"vitae";"23.88";"1972-05-09";"1422";"190";"0.3"
"553";"vitae";"23.88";"1972-05-09";"1422";"190";"7.2"
"553";"vitae";"23.88";"1972-05-09";"1422";"190";"7.7"
"266";"est";"21.30";"2006-10-03";"1086";"153";"3.9"
"266";"est";"21.30";"2006-10-03";"1086";"153";"6.5"
"266";"est";"21.30";"2006-10-03";"1086";"153";"6.9"
"266";"est";"21.30";"2006-10-03";"1086";"153";"7.3"
"376";"minima";"53.38";"1989-03-23";"120";"178";"3.9"
"376";"minima";"53.38";"1989-03-23";"120";"178";"4.1"
"376";"minima";"53.38";"1989-03-23";"120";"178";"6.4"
"1577";"numquam";"89.71";"1986-02-14";"979";"81";"2.6"
"1577";"numquam";"89.71";"1986-02-14";"979";"81";"4.1"
"1577";"numquam";"89.71";"1986-02-14";"979";"81";"7.6"
"662";"et";"72.80";"2007-04-17";"608";"49";"0.6"
"662";"et";"72.80";"2007-04-17";"608";"49";"3"
"662";"et";"72.80";"2007-04-17";"608";"49";"5.4"
"662";"et";"72.80";"2007-04-17";"608";"49";"7.1"
"1016";"nobis";"53.67";"1973-12-12";"694";"81";"0"
"1016";"nobis";"53.67";"1973-12-12";"694";"81";"0.2"
"1016";"nobis";"53.67";"1973-12-12";"694";"81";"0.9"
"1016";"nobis";"53.67";"1973-12-12";"694";"81";"1.4"
"1016";"nobis";"53.67";"1973-12-12";"694";"81";"2.7"
"1016";"nobis";"53.67";"1973-12-12";"694";"81";"4.4"
"1016";"nobis";"53.67";"1973-12-12";"694";"81";"5"
"508";"vero";"23.00";"2017-10-15";"44";"13";"2.9"
"508";"vero";"23.00";"2017-10-15";"44";"13";"7.9"
"508";"vero";"23.00";"2017-10-15";"44";"13";"9.1"
"508";"vero";"23.00";"2017-10-15";"44";"13";"9.7"
"508";"vero";"23.00";"2017-10-15";"44";"13";"9.9"
"1106";"eligendi";"20.84";"2018-04-22";"1267";"56";"3.5"
"1106";"eligendi";"20.84";"2018-04-22";"1267";"56";"6.8"
"1106";"eligendi";"20.84";"2018-04-22";"1267";"56";"7"
"1896";"et";"96.07";"1979-07-22";"558";"136";"0.8"
"1896";"et";"96.07";"1979-07-22";"558";"136";"1.5"
"1896";"et";"96.07";"1979-07-22";"558";"136";"3.5"
"1889";"commodi";"55.60";"2001-12-20";"334";"64";"0.3"
"1889";"commodi";"55.60";"2001-12-20";"334";"64";"0.4"
"1889";"commodi";"55.60";"2001-12-20";"334";"64";"0.8"
"1889";"commodi";"55.60";"2001-12-20";"334";"64";"1.6"
"1889";"commodi";"55.60";"2001-12-20";"334";"64";"2.6"
"1889";"commodi";"55.60";"2001-12-20";"334";"64";"3.2"
"1957";"ipsum";"82.19";"1997-12-26";"562";"41";"6.7"
"1794";"molestias";"2.09";"1983-10-17";"5";"175";"0.9"
"1794";"molestias";"2.09";"1983-10-17";"5";"175";"3"
"1794";"molestias";"2.09";"1983-10-17";"5";"175";"5.5"
"1794";"molestias";"2.09";"1983-10-17";"5";"175";"7.2"
"1794";"molestias";"2.09";"1983-10-17";"5";"175";"7.5"
"1794";"molestias";"2.09";"1983-10-17";"5";"175";"8.9"
"866";"porro";"65.52";"2018-04-09";"1202";"98";"0.7"
"866";"porro";"65.52";"2018-04-09";"1202";"98";"1.2"
"866";"porro";"65.52";"2018-04-09";"1202";"98";"7.3"
"77";"officia";"39.29";"1999-09-24";"995";"187";"0.1"
"77";"officia";"39.29";"1999-09-24";"995";"187";"1.8"
"77";"officia";"39.29";"1999-09-24";"995";"187";"5.1"
"77";"officia";"39.29";"1999-09-24";"995";"187";"9.3"
"1750";"aliquam";"51.46";"1980-12-05";"178";"27";"4.3"
"1256";"atque";"88.44";"1972-07-14";"1279";"112";"1"
"1256";"atque";"88.44";"1972-07-14";"1279";"112";"1.1"
"1256";"atque";"88.44";"1972-07-14";"1279";"112";"2.2"
"1256";"atque";"88.44";"1972-07-14";"1279";"112";"4.3"
"1256";"atque";"88.44";"1972-07-14";"1279";"112";"4.5"
"1256";"atque";"88.44";"1972-07-14";"1279";"112";"6.5"
"1256";"atque";"88.44";"1972-07-14";"1279";"112";"9.6"
"1342";"temporibus";"54.51";"2005-01-06";"683";"48";"5"
"1342";"temporibus";"54.51";"2005-01-06";"683";"48";"5.4"
"1342";"temporibus";"54.51";"2005-01-06";"683";"48";"6.4"
"1342";"temporibus";"54.51";"2005-01-06";"683";"48";"6.5"
"1342";"temporibus";"54.51";"2005-01-06";"683";"48";"6.9"
"1165";"deleniti";"90.75";"1983-08-09";"117";"47";"2.4"
"1165";"deleniti";"90.75";"1983-08-09";"117";"47";"2.7"
"1165";"deleniti";"90.75";"1983-08-09";"117";"47";"7.4"
"1506";"deleniti";"43.99";"2006-04-15";"1613";"127";"3.8"
"1506";"deleniti";"43.99";"2006-04-15";"1613";"127";"5.5"
"1506";"deleniti";"43.99";"2006-04-15";"1613";"127";"5.6"
"1506";"deleniti";"43.99";"2006-04-15";"1613";"127";"6.1"
"1506";"deleniti";"43.99";"2006-04-15";"1613";"127";"8"
"213";"veniam";"97.49";"2021-01-28";"1007";"155";"0.3"
"213";"veniam";"97.49";"2021-01-28";"1007";"155";"2.3"
"213";"veniam";"97.49";"2021-01-28";"1007";"155";"2.5"
"213";"veniam";"97.49";"2021-01-28";"1007";"155";"4.6"
"213";"veniam";"97.49";"2021-01-28";"1007";"155";"5.2"
"213";"veniam";"97.49";"2021-01-28";"1007";"155";"5.6"
"213";"veniam";"97.49";"2021-01-28";"1007";"155";"6.1"
"213";"veniam";"97.49";"2021-01-28";"1007";"155";"9.6"
"1303";"voluptatem";"1.30";"1978-05-14";"299";"150";"0.4"
"1303";"voluptatem";"1.30";"1978-05-14";"299";"150";"2.5"
"1303";"voluptatem";"1.30";"1978-05-14";"299";"150";"4.9"
"1303";"voluptatem";"1.30";"1978-05-14";"299";"150";"9.5"
"1702";"eum";"51.40";"1992-06-19";"275";"156";"10"
"1702";"eum";"51.40";"1992-06-19";"275";"156";"3.8"
"1702";"eum";"51.40";"1992-06-19";"275";"156";"4.9"
"1702";"eum";"51.40";"1992-06-19";"275";"156";"5.4"
"1702";"eum";"51.40";"1992-06-19";"275";"156";"5.8"
"1702";"eum";"51.40";"1992-06-19";"275";"156";"7.5"
"1702";"eum";"51.40";"1992-06-19";"275";"156";"7.9"
"1702";"eum";"51.40";"1992-06-19";"275";"156";"8.1"
"1702";"eum";"51.40";"1992-06-19";"275";"156";"9.4"
"481";"omnis";"8.56";"2015-11-17";"50";"34";"0.7"
"481";"omnis";"8.56";"2015-11-17";"50";"34";"1.1"
"481";"omnis";"8.56";"2015-11-17";"50";"34";"3.6"
"481";"omnis";"8.56";"2015-11-17";"50";"34";"3.7"
"481";"omnis";"8.56";"2015-11-17";"50";"34";"4"
"481";"omnis";"8.56";"2015-11-17";"50";"34";"5.1"
"481";"omnis";"8.56";"2015-11-17";"50";"34";"8.6"
"710";"ut";"82.45";"2018-08-02";"1156";"87";"2.7"
"710";"ut";"82.45";"2018-08-02";"1156";"87";"4.6"
"710";"ut";"82.45";"2018-08-02";"1156";"87";"4.7"
"710";"ut";"82.45";"2018-08-02";"1156";"87";"6.3"
"710";"ut";"82.45";"2018-08-02";"1156";"87";"8.3"
"1709";"libero";"40.02";"1979-12-05";"739";"126";"1.9"
"1709";"libero";"40.02";"1979-12-05";"739";"126";"5.3"
"1709";"libero";"40.02";"1979-12-05";"739";"126";"7.3"
"1170";"veritatis";"59.46";"2009-05-14";"1334";"172";"4.6"
"1170";"veritatis";"59.46";"2009-05-14";"1334";"172";"7.4"
"1007";"et";"6.94";"1980-02-01";"186";"82";"0.3"
"1007";"et";"6.94";"1980-02-01";"186";"82";"1.9"
"1007";"et";"6.94";"1980-02-01";"186";"82";"2.9"
"1007";"et";"6.94";"1980-02-01";"186";"82";"9.9"
"183";"nobis";"62.98";"1976-03-06";"1276";"46";"5.7"
"1472";"voluptate";"2.30";"1998-04-25";"307";"163";"5.5"
"1353";"dolorum";"82.52";"1975-10-26";"948";"46";"1.7"
"1353";"dolorum";"82.52";"1975-10-26";"948";"46";"10"
"1353";"dolorum";"82.52";"1975-10-26";"948";"46";"2.2"
"1353";"dolorum";"82.52";"1975-10-26";"948";"46";"3.7"
"1353";"dolorum";"82.52";"1975-10-26";"948";"46";"7.9"
"1353";"dolorum";"82.52";"1975-10-26";"948";"46";"9.6"
"269";"nostrum";"85.45";"1995-03-07";"585";"129";"0.3"
"269";"nostrum";"85.45";"1995-03-07";"585";"129";"2"
"269";"nostrum";"85.45";"1995-03-07";"585";"129";"4.4"
"269";"nostrum";"85.45";"1995-03-07";"585";"129";"5.5"
"269";"nostrum";"85.45";"1995-03-07";"585";"129";"5.9"
"269";"nostrum";"85.45";"1995-03-07";"585";"129";"9.2"
"269";"nostrum";"85.45";"1995-03-07";"585";"129";"9.4"
"816";"inventore";"86.48";"1993-09-24";"901";"181";"0.4"
"816";"inventore";"86.48";"1993-09-24";"901";"181";"0.7"
"816";"inventore";"86.48";"1993-09-24";"901";"181";"3.9"
"816";"inventore";"86.48";"1993-09-24";"901";"181";"7"
"816";"inventore";"86.48";"1993-09-24";"901";"181";"7.8"
"816";"inventore";"86.48";"1993-09-24";"901";"181";"8"
